区分,薬価基準収載医薬品コード,成分名,規格,Unnamed: 4,Unnamed: 5,Unnamed: 6,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考
内用薬,2399009F2188,メサラジン,５００ｍｇ１錠,局,,,メサラジン徐放錠５００ｍｇ「トーワ」,東和薬品,後発品,,,26.6,,
内用薬,2399009F3028,メサラジン,４００ｍｇ１錠,,,,アサコール錠４００ｍｇ,ゼリア新薬工業,,先発品,○,32.1,,
内用薬,2399009F3044,メサラジン,４００ｍｇ１錠,,,,メサラジン腸溶錠４００ｍｇ「サワイ」,沢井製薬,後発品,,,17.1,,
内用薬,2399009F4024,メサラジン,１，２００ｍｇ１錠,,,,リアルダ錠１２００ｍｇ,持田製薬,,先発品,,154.5,,
内用薬,2399009F5020,メサラジン,６００ｍｇ１錠,,,,リアルダ錠６００ｍｇ,持田製薬,,先発品,,96.1,,R7.8.14収載
内用薬,2399010B1034,モサプリドクエン酸塩水和物,１％１ｇ,局,,,ガスモチン散１％,住友ファーマ,,先発品,○,19.8,,
内用薬,2399010B1050,モサプリドクエン酸塩水和物,１％１ｇ,局,,,モサプリドクエン酸塩散１％「日医工」,富士化学工業,後発品,,,9.6,,
内用薬,2399010F1010,モサプリドクエン酸塩水和物,２．５ｍｇ１錠,,,,モサプリドクエン酸塩２．５ｍｇ錠,,後発品,,,10.1,,
内用薬,2399010F1028,モサプリドクエン酸塩水和物,２．５ｍｇ１錠,局,,,ガスモチン錠２．５ｍｇ,住友ファーマ,,先発品,○,10.4,,
内用薬,2399010F2016,モサプリドクエン酸塩水和物,５ｍｇ１錠,,,,モサプリドクエン酸塩５ｍｇ錠,,★,,,10.4,,
内用薬,2399010F2024,モサプリドクエン酸塩水和物,５ｍｇ１錠,局,,,ガスモチン錠５ｍｇ,住友ファーマ,,先発品,,10.4,,
内用薬,2399011C1050,ポリカルボフィルカルシウム,８３．３％１ｇ,,,,ポリフル細粒８３．３％,ヴィアトリス製薬,,先発品,,14.9,,
内用薬,2399011C1069,ポリカルボフィルカルシウム,８３．３％１ｇ,,,,ポリカルボフィルＣａ細粒８３．３％「日医工」,富士化学工業,★,,,26.7,,
内用薬,2399011F1030,ポリカルボフィルカルシウム,５００ｍｇ１錠,,,,ポリフル錠５００ｍｇ,ヴィアトリス製薬,,先発品,,9.4,,
内用薬,2399012M1026,セビメリン塩酸塩水和物,３０ｍｇ１カプセル,,,,エボザックカプセル３０ｍｇ,アルフレッサファーマ,,先発品,,72.3,,
内用薬,2399012M1034,セビメリン塩酸塩水和物,３０ｍｇ１カプセル,,,,サリグレンカプセル３０ｍｇ,日本化薬,,先発品,,64.6,,
内用薬,2399013D1020,ピロカルピン塩酸塩,５ｍｇ１包,,,,サラジェン顆粒０．５％,キッセイ薬品工業,,先発品,,58.8,,
内用薬,2399013F1021,ピロカルピン塩酸塩,５ｍｇ１錠,局,,,サラジェン錠５ｍｇ,キッセイ薬品工業,,先発品,,60.1,,
内用薬,2399014F1026,ラモセトロン塩酸塩,２．５μｇ１錠,,,,イリボー錠２．５μｇ,アステラス製薬,,先発品,,37.3,,
内用薬,2399014F2022,ラモセトロン塩酸塩,５μｇ１錠,,,,イリボー錠５μｇ,アステラス製薬,,先発品,,61.0,,
内用薬,2399014F3029,ラモセトロン塩酸塩,２．５μｇ１錠,,,,イリボーＯＤ錠２．５μｇ,アステラス製薬,,先発品,,37.3,,
内用薬,2399014F4025,ラモセトロン塩酸塩,５μｇ１錠,,,,イリボーＯＤ錠５μｇ,アステラス製薬,,先発品,,61.0,,
内用薬,2399015F1020,アコチアミド塩酸塩水和物,１００ｍｇ１錠,,,,アコファイド錠１００ｍｇ,ゼリア新薬工業,,先発品,,30.7,,
内用薬,2399016G1020,ブデソニド,９ｍｇ１錠,,,,コレチメント錠９ｍｇ,フェリング・ファーマ,,先発品,,604.6,,
内用薬,2399016M1024,ブデソニド,３ｍｇ１カプセル,,,,ゼンタコートカプセル３ｍｇ,ゼリア新薬工業,,先発品,,172.4,,
内用薬,2399017F1020,リナクロチド,０．２５ｍｇ１錠,,,,リンゼス錠０．２５ｍｇ,アステラス製薬,,先発品,,64.5,,
内用薬,2399018F1024,カロテグラストメチル,１２０ｍｇ１錠,,,,カログラ錠１２０ｍｇ,ＥＡファーマ,,先発品,,199.7,,
内用薬,2399019M1028,オザニモド塩酸塩,０．９２ｍｇ１カプセル,,,,ゼポジアカプセル０．９２ｍｇ,ブリストル・マイヤーズ　スクイブ,,先発品,,4792.8,,R7.3.19収載
内用薬,2399019X1024,オザニモド塩酸塩,１シート,,,,ゼポジアカプセルスターターパック,ブリストル・マイヤーズ　スクイブ,,先発品,,12313.3,,R7.3.19収載
内用薬,2399020F1021,エトラシモドＬ－アルギニン,２ｍｇ１錠,,,,ベルスピティ錠２ｍｇ,ファイザー,,先発品,,4792.8,,R7.8.14収載
内用薬,2419001F1023,デスモプレシン酢酸塩水和物,１２０μｇ１錠,,,,ミニリンメルトＯＤ錠１２０μｇ,フェリング・ファーマ,,先発品,,114.5,,
内用薬,2419001F2020,デスモプレシン酢酸塩水和物,２４０μｇ１錠,,,,ミニリンメルトＯＤ錠２４０μｇ,フェリング・ファーマ,,先発品,,186.8,,
内用薬,2419001F3026,デスモプレシン酢酸塩水和物,６０μｇ１錠,,,,ミニリンメルトＯＤ錠６０μｇ,フェリング・ファーマ,,先発品,,63.2,,
内用薬,2419001F4022,デスモプレシン酢酸塩水和物,２５μｇ１錠,,,,ミニリンメルトＯＤ錠２５μｇ,フェリング・ファーマ,,先発品,,39.4,,
内用薬,2419001F5029,デスモプレシン酢酸塩水和物,５０μｇ１錠,,,,ミニリンメルトＯＤ錠５０μｇ,フェリング・ファーマ,,先発品,,67.1,,
内用薬,2431001X1015,乾燥甲状腺,１ｇ,局,,,乾燥甲状腺,,,,,63.0,,
内用薬,2431003F1019,リオチロニンナトリウム,５μｇ１錠,局,,,リオチロニンナトリウム錠,,,,,10.1,,
内用薬,2431003F2015,リオチロニンナトリウム,２５μｇ１錠,局,,,リオチロニンナトリウム錠,,,,,10.4,,
内用薬,2431004B1038,レボチロキシンナトリウム水和物,０．０１％１ｇ,,,,チラーヂンＳ散０．０１％,あすか製薬,,先発品,,59.1,,
内用薬,2431004F1013,レボチロキシンナトリウム水和物,５０μｇ１錠,,,,レボチロキシンナトリウム５０μｇ錠,,,,,10.4,,
内用薬,2431004F1056,レボチロキシンナトリウム水和物,５０μｇ１錠,局,,,チラーヂンＳ錠５０μｇ,あすか製薬,,,,10.4,,
内用薬,2431004F2010,レボチロキシンナトリウム水和物,２５μｇ１錠,,,,レボチロキシンナトリウム２５μｇ錠,,,,,10.4,,
内用薬,2431004F2052,レボチロキシンナトリウム水和物,２５μｇ１錠,局,,,チラーヂンＳ錠２５μｇ,あすか製薬,,,,10.4,,
内用薬,2431004F3016,レボチロキシンナトリウム水和物,１００μｇ１錠,局,,,レボチロキシンナトリウム錠,,,,,11.6,,
内用薬,2431004F4012,レボチロキシンナトリウム水和物,１２．５μｇ１錠,局,,,レボチロキシンナトリウム錠,,,,,10.4,,
内用薬,2431004F5019,レボチロキシンナトリウム水和物,７５μｇ１錠,局,,,レボチロキシンナトリウム錠,,,,,10.4,,
内用薬,2432001F1017,チアマゾール,５ｍｇ１錠,局,,,チアマゾール錠,,,,,10.1,,
内用薬,2432001F2021,チアマゾール,２．５ｍｇ１錠,局,,,メルカゾール錠２．５ｍｇ,あすか製薬,,,,10.1,,
内用薬,2432002F1011,プロピルチオウラシル,５０ｍｇ１錠,局,,,プロピルチオウラシル錠,,,,,10.1,,
内用薬,2449003F1021,メテノロン酢酸エステル,５ｍｇ１錠,,,,プリモボラン錠５ｍｇ,バイエル薬品,,,,12.1,,
内用薬,2452001F1036,コルチゾン酢酸エステル,２５ｍｇ１錠,,,,コートン錠２５ｍｇ,日医工,,,,15.6,,
内用薬,2452002F1030,ヒドロコルチゾン,１０ｍｇ１錠,,,,コートリル錠１０ｍｇ,ファイザー,,,,7.4,,
内用薬,2452003F1035,フルドロコルチゾン酢酸エステル,０．１ｍｇ１錠,,,,フロリネフ錠０．１ｍｇ,サンドファーマ,,先発品,,207.5,,
内用薬,2454002F1183,デキサメタゾン,０．５ｍｇ１錠,,,,デカドロン錠０．５ｍｇ,日医工,,,,6.1,,
内用薬,2454002F2023,デキサメタゾン,４ｍｇ１錠,,,,レナデックス錠４ｍｇ,ブリストル・マイヤーズ　スクイブ,,先発品,,164.8,,
内用薬,2454002F3020,デキサメタゾン,４ｍｇ１錠,,,,デカドロン錠４ｍｇ,日医工,,,,25.3,,
内用薬,2454002S1157,デキサメタゾン,０．０１％１ｍＬ,,,,デキサメタゾンエリキシル０．０１％「日新」,日新製薬（山形）,後発品,,,3.8,,
内用薬,2454003F1030,トリアムシノロン,４ｍｇ１錠,,,,レダコート錠４ｍｇ,アルフレッサファーマ,,,,11.6,,
内用薬,2454004B1040,ベタメタゾン,０．１％１ｇ,,,,リンデロン散０．１％,シオノギファーマ,,準先発品,○,21.7,,
内用薬,2454004B1067,ベタメタゾン,０．１％１ｇ,,,,ベタメタゾン散０．１％「フソー」,扶桑薬品工業,後発品,,,16.6,,
内用薬,2454004F2081,ベタメタゾン,０．５ｍｇ１錠,局,,,ベタメタゾン錠０．５ｍｇ「サワイ」,沢井製薬,後発品,,,10.4,,
内用薬,2454004F2090,ベタメタゾン,０．５ｍｇ１錠,局,,,リンデロン錠０．５ｍｇ,シオノギファーマ,,,,10.4,,
内用薬,2454004Q1078,ベタメタゾン,０．０１％１ｍＬ,,,,リンデロンシロップ０．０１％,シオノギファーマ,,,,6.9,,
内用薬,2456001F1019,プレドニゾロン,５ｍｇ１錠,局,,,プレドニゾロン錠,,,,,10.1,,
内用薬,2456001F2015,プレドニゾロン,１ｍｇ１錠,局,,,プレドニゾロン錠,,,,,8.6,,
内用薬,2456001F3011,プレドニゾロン,２．５ｍｇ１錠,局,,,プレドニゾロン錠,,,,,10.1,,
内用薬,2456001T1012,プレドニゾロン,１ｇ,局,,,プレドニゾロン,,,,,1082.9,,
内用薬,2456002B1062,プレドニゾロン,１％１ｇ,,,,プレドニゾロン散「タケダ」１％,Ｔ’ｓ製薬,,,,6.7,,
内用薬,2456003F1034,メチルプレドニゾロン,２ｍｇ１錠,,,,メドロール錠２ｍｇ,ファイザー,,,,6.1,,
内用薬,2456003F2030,メチルプレドニゾロン,４ｍｇ１錠,,,,メドロール錠４ｍｇ,ファイザー,,,,9.6,,
内用薬,2459100F1120,ベタメタゾン・ｄ－クロルフェニラミンマレイン酸塩,１錠,,,,エンペラシン配合錠,沢井製薬,後発品,,,6.1,,
内用薬,2459100F1146,ベタメタゾン・ｄ－クロルフェニラミンマレイン酸塩,１錠,,,,サクコルチン配合錠,日医工,後発品,,,6.1,,
内用薬,2459100F1162,ベタメタゾン・ｄ－クロルフェニラミンマレイン酸塩,１錠,,,,セレスタミン配合錠,高田製薬,,準先発品,○,8.0,,
内用薬,2459100F1170,ベタメタゾン・ｄ－クロルフェニラミンマレイン酸塩,１錠,,,,ヒスタブロック配合錠,共和薬品工業,後発品,,,6.1,R8.3.31まで,
内用薬,2459100F1189,ベタメタゾン・ｄ－クロルフェニラミンマレイン酸塩,１錠,,,,プラデスミン配合錠,日医工岐阜工場,後発品,,,6.1,,
内用薬,2459100F1197,ベタメタゾン・ｄ－クロルフェニラミンマレイン酸塩,１錠,,,,ベタセレミン配合錠,東和薬品,後発品,,,6.1,,
内用薬,2459100Q1031,ベタメタゾン・ｄ－クロルフェニラミンマレイン酸塩,１ｍＬ,,,,セレスタミン配合シロップ,高田製薬,,,,5.5,,
内用薬,2462001F1016,メチルテストステロン,２５ｍｇ１錠,局,,,メチルテストステロン錠,,,,,52.0,,
内用薬,2462001F2012,メチルテストステロン,１０ｍｇ１錠,局,,,メチルテストステロン錠,,,,,17.6,,
内用薬,2473001F1028,エストラジオール,０．５ｍｇ１錠,,,,ジュリナ錠０．５ｍｇ,バイエル薬品,,先発品,○,37.6,,
内用薬,2473001F1036,エストラジオール,０．５ｍｇ１錠,,,,エストラジオール錠０．５ｍｇ「Ｆ」,富士製薬工業,後発品,,,20.8,,
内用薬,2474001F1017,エチニルエストラジオール,０．５ｍｇ１錠,局,,,エチニルエストラジオール錠,,,,,23.1,,
内用薬,2475001F1014,エストリオール,０．１ｍｇ１錠,局,,,エストリオール錠,,,,,10.1,,
内用薬,2475001F2010,エストリオール,０．５ｍｇ１錠,局,,,エストリオール錠,,,,,10.4,,
内用薬,2475001F3017,エストリオール,１ｍｇ１錠,局,,,エストリオール錠,,,,,10.4,,
内用薬,2475001F3033,エストリオール,１ｍｇ１錠,局,,※,エストリール錠１ｍｇ（持田）,持田製薬,,,,10.6,,
内用薬,2475001F3050,エストリオール,１ｍｇ１錠,局,,,ホーリン錠１ｍｇ,あすか製薬,,,,12.1,,
内用薬,2477001M1026,プロゲステロン,１００ｍｇ１カプセル,,,,エフメノカプセル１００ｍｇ,富士製薬工業,,先発品,,229.3,,
内用薬,2478001F1040,クロルマジノン酢酸エステル,２ｍｇ１錠,,,,ルトラール錠２ｍｇ,富士製薬工業,,,,23.6,,
内用薬,2478001F2012,クロルマジノン酢酸エステル,２５ｍｇ１錠,,,,クロルマジノン酢酸エステル２５ｍｇ錠,,後発品,,,11.4,,
内用薬,2478001F2179,クロルマジノン酢酸エステル,２５ｍｇ１錠,,,,プロスタール錠２５,あすか製薬,,先発品,○,37.7,,
内用薬,2478001F2411,クロルマジノン酢酸エステル,２５ｍｇ１錠,,,,クロルマジノン酢酸エステル錠２５ｍｇ「日新」,日新製薬（山形）,★,,,39.2,,
内用薬,2478001G1143,クロルマジノン酢酸エステル,５０ｍｇ１錠,,,,プロスタールＬ錠５０ｍｇ,あすか製薬,,先発品,,71.2,,
内用薬,2478002F1070,メドロキシプロゲステロン酢酸エステル,２．５ｍｇ１錠,,,,プロベラ錠２．５ｍｇ,ファイザー,,準先発品,○,17.0,,
内用薬,2478002F1096,メドロキシプロゲステロン酢酸エステル,２．５ｍｇ１錠,,,,メドロキシプロゲステロン酢酸エステル錠２．５ｍｇ「トーワ」,東和薬品,後発品,,,6.1,,
内用薬,2478002F1100,メドロキシプロゲステロン酢酸エステル,２．５ｍｇ１錠,,,,メドロキシプロゲステロン酢酸エステル錠２．５ｍｇ「Ｆ」,富士製薬工業,後発品,,,13.8,,
内用薬,2478002F2033,メドロキシプロゲステロン酢酸エステル,５ｍｇ１錠,,,,ヒスロン錠５,協和キリン,,準先発品,○,26.0,,
内用薬,2478002F2068,メドロキシプロゲステロン酢酸エステル,５ｍｇ１錠,,,,メドロキシプロゲステロン酢酸エステル錠５ｍｇ「Ｆ」,富士製薬工業,後発品,,,14.7,,
内用薬,2478002F3013,メドロキシプロゲステロン酢酸エステル,２００ｍｇ１錠,,,,メドロキシプロゲステロン酢酸エステル２００ｍｇ錠,,後発品,,,64.8,,
内用薬,2478002F3056,メドロキシプロゲステロン酢酸エステル,２００ｍｇ１錠,,,,ヒスロンＨ錠２００ｍｇ,協和キリン,,先発品,○,104.1,,
内用薬,2478003F1031,ジドロゲステロン,５ｍｇ１錠,局,,,デュファストン錠５ｍｇ,ヴィアトリス製薬,,,,24.8,,
内用薬,2479002F1026,ノルエチステロン,５ｍｇ１錠,,,,ノアルテン錠（５ｍｇ）,富士製薬工業,,,,31.1,,
内用薬,2479004F1033,結合型エストロゲン,０．６２５ｍｇ１錠,,,,プレマリン錠０．６２５ｍｇ,ファイザー,,,,56.8,,
内用薬,2482005F1041,ノルゲストレル・エチニルエストラジオール,１錠,局,,,プラノバール配合錠,あすか製薬,,先発品,,13.2,,
内用薬,2482009F1031,ノルエチステロン・エチニルエストラジオール,１錠,,,,ルナベル配合錠ＬＤ,ノーベルファーマ,,先発品,○,140.0,,
内用薬,2482009F1058,ノルエチステロン・エチニルエストラジオール,１錠,,,,フリウェル配合錠ＬＤ「モチダ」,持田製薬販売,後発品,,,66.6,,
内用薬,2482009F1066,ノルエチステロン・エチニルエストラジオール,１錠,,,,フリウェル配合錠ＬＤ「あすか」,あすか製薬,後発品,,,66.6,,
内用薬,2482009F1074,ノルエチステロン・エチニルエストラジオール,１錠,,,,フリウェル配合錠ＬＤ「サワイ」,沢井製薬,後発品,,,66.6,,
内用薬,2482009F1082,ノルエチステロン・エチニルエストラジオール,１錠,,,,フリウェル配合錠ＬＤ「トーワ」,東和薬品,後発品,,,72.4,,
内用薬,2482009F2020,ノルエチステロン・エチニルエストラジオール,１錠,,,,ルナベル配合錠ＵＬＤ,ノーベルファーマ,,先発品,○,150.4,,
内用薬,2482009F2038,ノルエチステロン・エチニルエストラジオール,１錠,,,,フリウェル配合錠ＵＬＤ「あすか」,あすか製薬,後発品,,,63.3,,
内用薬,2482009F2046,ノルエチステロン・エチニルエストラジオール,１錠,,,,フリウェル配合錠ＵＬＤ「サワイ」,沢井製薬,後発品,,,63.3,,
内用薬,2482009F2054,ノルエチステロン・エチニルエストラジオール,１錠,,,,フリウェル配合錠ＵＬＤ「トーワ」,東和薬品,後発品,,,63.3,,
内用薬,2482009F2062,ノルエチステロン・エチニルエストラジオール,１錠,,,,フリウェル配合錠ＵＬＤ「モチダ」,持田製薬販売,後発品,,,63.3,,
内用薬,2482010F1026,エストラジオール・レボノルゲストレル,１錠,,,,ウェールナラ配合錠,バイエル薬品,,先発品,,96.4,,
内用薬,2482011F1020,ドロスピレノン・エチニルエストラジオール　ベータデクス,１シート,,,,ヤーズ配合錠,バイエル薬品,,先発品,○,4420.0,,
内用薬,2482011F1039,ドロスピレノン・エチニルエストラジオール　ベータデクス,１シート,,,,ドロエチ配合錠「あすか」,あすか製薬,後発品,,,2302.5,,
